subj_id,stage,block_idx,reward_value,horizon,p0,p1,trial_idx,arm,reward,rt
d0e2c-17102,main,3,1,20,0.251,0.248,4,0,1,409
d0e2c-17102,main,3,1,20,0.251,0.248,5,0,0,394
d0e2c-17102,main,3,1,20,0.251,0.248,6,0,1,501
d0e2c-17102,main,3,1,20,0.251,0.248,7,0,0,751
d0e2c-17102,main,3,1,20,0.251,0.248,8,0,1,410
d0e2c-17102,main,3,1,20,0.251,0.248,9,0,1,582
d0e2c-17102,main,3,1,20,0.251,0.248,10,0,0,504
d0e2c-17102,main,3,1,20,0.251,0.248,11,1,0,671
d0e2c-17102,main,3,1,20,0.251,0.248,12,0,0,507
d0e2c-17102,main,3,1,20,0.251,0.248,13,1,1,1843
d0e2c-17102,main,3,1,20,0.251,0.248,14,1,0,1398
d0e2c-17102,main,3,1,20,0.251,0.248,15,0,0,630
d0e2c-17102,main,3,1,20,0.251,0.248,16,0,0,841
d0e2c-17102,main,3,1,20,0.251,0.248,17,1,0,1024
d0e2c-17102,main,3,1,20,0.251,0.248,18,0,0,735
d0e2c-17102,main,3,1,20,0.251,0.248,19,1,0,875
d0e2c-17102,main,4,1,5,0.542,0.328,0,0,1,1149
d0e2c-17102,main,4,1,5,0.542,0.328,1,0,0,427
d0e2c-17102,main,4,1,5,0.542,0.328,2,0,1,489
d0e2c-17102,main,4,1,5,0.542,0.328,3,0,0,476
d0e2c-17102,main,4,1,5,0.542,0.328,4,0,0,456
d0e2c-17102,main,5,1,5,0.765,0.728,0,0,0,552
d0e2c-17102,main,5,1,5,0.765,0.728,1,1,0,598
d0e2c-17102,main,5,1,5,0.765,0.728,2,0,1,611
d0e2c-17102,main,5,1,5,0.765,0.728,3,0,1,540
d0e2c-17102,main,5,1,5,0.765,0.728,4,0,1,578
d0e2c-17102,main,6,1,10,0.292,0.765,0,0,1,7079
d0e2c-17102,main,6,1,10,0.292,0.765,1,0,0,387
d0e2c-17102,main,6,1,10,0.292,0.765,2,0,0,336
d0e2c-17102,main,6,1,10,0.292,0.765,3,0,1,387
d0e2c-17102,main,6,1,10,0.292,0.765,4,0,1,404
d0e2c-17102,main,6,1,10,0.292,0.765,5,0,0,387
d0e2c-17102,main,6,1,10,0.292,0.765,6,0,1,331
d0e2c-17102,main,6,1,10,0.292,0.765,7,0,0,572
d0e2c-17102,main,6,1,10,0.292,0.765,8,0,1,481
d0e2c-17102,main,6,1,10,0.292,0.765,9,0,1,474
d0e2c-17102,main,7,1,20,0.457,0.264,0,0,1,877
d0e2c-17102,main,7,1,20,0.457,0.264,1,0,0,423
d0e2c-17102,main,7,1,20,0.457,0.264,2,0,1,319
d0e2c-17102,main,7,1,20,0.457,0.264,3,0,0,356
d0e2c-17102,main,7,1,20,0.457,0.264,4,0,1,337
d0e2c-17102,main,7,1,20,0.457,0.264,5,0,1,358
d0e2c-17102,main,7,1,20,0.457,0.264,6,0,1,452
d0e2c-17102,main,7,1,20,0.457,0.264,7,0,0,380
d0e2c-17102,main,7,1,20,0.457,0.264,8,0,1,328
d0e2c-17102,main,7,1,20,0.457,0.264,9,0,1,416
d0e2c-17102,main,7,1,20,0.457,0.264,10,0,0,440
d0e2c-17102,main,7,1,20,0.457,0.264,11,0,1,494
d0e2c-17102,main,7,1,20,0.457,0.264,12,0,0,523
d0e2c-17102,main,7,1,20,0.457,0.264,13,0,1,710
d0e2c-17102,main,7,1,20,0.457,0.264,14,0,0,497
d0e2c-17102,main,7,1,20,0.457,0.264,15,1,0,3116
d0e2c-17102,main,7,1,20,0.457,0.264,16,1,0,632
d0e2c-17102,main,7,1,20,0.457,0.264,17,0,1,385
d0e2c-17102,main,7,1,20,0.457,0.264,18,0,1,709
d0e2c-17102,main,7,1,20,0.457,0.264,19,0,0,1054
d0e2c-17102,main,8,5,10,0.245,0.65,0,0,0,783
d0e2c-17102,main,8,5,10,0.245,0.65,1,1,1,430
d0e2c-17102,main,8,5,10,0.245,0.65,2,1,1,481
d0e2c-17102,main,8,5,10,0.245,0.65,3,1,1,411
d0e2c-17102,main,8,5,10,0.245,0.65,4,1,1,391
d0e2c-17102,main,8,5,10,0.245,0.65,5,1,0,2703
d0e2c-17102,main,8,5,10,0.245,0.65,6,1,1,657
d0e2c-17102,main,8,5,10,0.245,0.65,7,1,0,617
d0e2c-17102,main,8,5,10,0.245,0.65,8,1,1,377
d0e2c-17102,main,8,5,10,0.245,0.65,9,1,1,4936
d0e2c-17102,main,9,1,10,0.382,0.22,0,0,1,3066
d0e2c-17102,main,9,1,10,0.382,0.22,1,0,0,626
d0e2c-17102,main,9,1,10,0.382,0.22,2,1,0,395
d0e2c-17102,main,9,1,10,0.382,0.22,3,0,0,415
d0e2c-17102,main,9,1,10,0.382,0.22,4,0,0,723
d0e2c-17102,main,9,1,10,0.382,0.22,5,1,0,341
d0e2c-17102,main,9,1,10,0.382,0.22,6,1,0,632
d0e2c-17102,main,9,1,10,0.382,0.22,7,1,0,734
d0e2c-17102,main,9,1,10,0.382,0.22,8,0,1,470
d0e2c-17102,main,9,1,10,0.382,0.22,9,0,1,415
d0e2c-17102,main,10,5,20,0.341,0.746,0,0,0,537
d0e2c-17102,main,10,5,20,0.341,0.746,1,1,1,387
d0e2c-17102,main,10,5,20,0.341,0.746,2,1,1,419
d0e2c-17102,main,10,5,20,0.341,0.746,3,1,0,352
d0e2c-17102,main,10,5,20,0.341,0.746,4,1,1,282
d0e2c-17102,main,10,5,20,0.341,0.746,5,1,1,438
d0e2c-17102,main,10,5,20,0.341,0.746,6,1,1,431
d0e2c-17102,main,10,5,20,0.341,0.746,7,1,0,411
d0e2c-17102,main,10,5,20,0.341,0.746,8,1,1,376
d0e2c-17102,main,10,5,20,0.341,0.746,9,1,1,6532
d0e2c-17102,main,10,5,20,0.341,0.746,10,1,1,962
d0e2c-17102,main,10,5,20,0.341,0.746,11,1,1,415
d0e2c-17102,main,10,5,20,0.341,0.746,12,1,0,413
d0e2c-17102,main,10,5,20,0.341,0.746,13,1,1,506
d0e2c-17102,main,10,5,20,0.341,0.746,14,1,0,1574
d0e2c-17102,main,10,5,20,0.341,0.746,15,1,0,413
d0e2c-17102,main,10,5,20,0.341,0.746,16,0,0,790
d0e2c-17102,main,10,5,20,0.341,0.746,17,0,0,581
d0e2c-17102,main,10,5,20,0.341,0.746,18,0,1,757
d0e2c-17102,main,10,5,20,0.341,0.746,19,0,0,793
d0e2c-17102,main,11,1,10,0.632,0.617,0,0,1,1337
d0e2c-17102,main,11,1,10,0.632,0.617,1,0,0,377
d0e2c-17102,main,11,1,10,0.632,0.617,2,1,0,386
d0e2c-17102,main,11,1,10,0.632,0.617,3,0,1,402
d0e2c-17102,main,11,1,10,0.632,0.617,4,0,1,485
d0e2c-17102,main,11,1,10,0.632,0.617,5,0,1,433
d0e2c-17102,main,11,1,10,0.632,0.617,6,0,0,715
d0e2c-17102,main,11,1,10,0.632,0.617,7,0,1,423
d0e2c-17102,main,11,1,10,0.632,0.617,8,0,1,1706
d0e2c-17102,main,11,1,10,0.632,0.617,9,0,1,971
36dd3-164e4,practice,0,0,5,0.1,0.9,0,0,1,1196
36dd3-164e4,practice,0,0,5,0.1,0.9,1,0,0,600
36dd3-164e4,practice,0,0,5,0.1,0.9,2,0,0,455
36dd3-164e4,practice,0,0,5,0.1,0.9,3,1,1,634
36dd3-164e4,practice,0,0,5,0.1,0.9,4,0,0,500
36dd3-164e4,practice,1,0,5,0.1,0.9,0,0,0,425
36dd3-164e4,practice,1,0,5,0.1,0.9,1,1,1,491
36dd3-164e4,practice,1,0,5,0.1,0.9,2,1,1,51
36dd3-164e4,practice,1,0,5,0.1,0.9,3,1,1,27
36dd3-164e4,practice,1,0,5,0.1,0.9,4,1,1,793
36dd3-164e4,main,0,1,5,0.795,0.275,0,1,0,2008
36dd3-164e4,main,0,1,5,0.795,0.275,1,0,1,712
36dd3-164e4,main,0,1,5,0.795,0.275,2,0,1,790
36dd3-164e4,main,0,1,5,0.795,0.275,3,0,1,311
36dd3-164e4,main,0,1,5,0.795,0.275,4,0,1,259
36dd3-164e4,main,1,1,20,0.716,0.433,0,0,1,157
36dd3-164e4,main,1,1,20,0.716,0.433,1,0,0,260
36dd3-164e4,main,1,1,20,0.716,0.433,2,1,1,717
36dd3-164e4,main,1,1,20,0.716,0.433,3,1,0,245
36dd3-164e4,main,1,1,20,0.716,0.433,4,0,1,391
36dd3-164e4,main,1,1,20,0.716,0.433,5,1,1,330
36dd3-164e4,main,1,1,20,0.716,0.433,6,0,0,502
36dd3-164e4,main,1,1,20,0.716,0.433,7,1,1,41
36dd3-164e4,main,1,1,20,0.716,0.433,8,1,0,278
36dd3-164e4,main,1,1,20,0.716,0.433,9,1,0,771
36dd3-164e4,main,1,1,20,0.716,0.433,10,0,1,264
36dd3-164e4,main,1,1,20,0.716,0.433,11,0,1,417
36dd3-164e4,main,1,1,20,0.716,0.433,12,0,1,845
36dd3-164e4,main,1,1,20,0.716,0.433,13,0,0,323
36dd3-164e4,main,1,1,20,0.716,0.433,14,1,1,278
36dd3-164e4,main,1,1,20,0.716,0.433,15,0,1,2165
36dd3-164e4,main,1,1,20,0.716,0.433,16,0,1,477
36dd3-164e4,main,1,1,20,0.716,0.433,17,0,1,281
36dd3-164e4,main,1,1,20,0.716,0.433,18,0,0,241
36dd3-164e4,main,1,1,20,0.716,0.433,19,0,0,703
36dd3-164e4,main,2,5,5,0.325,0.756,0,0,0,1860
36dd3-164e4,main,2,5,5,0.325,0.756,1,0,1,419
36dd3-164e4,main,2,5,5,0.325,0.756,2,0,1,314
36dd3-164e4,main,2,5,5,0.325,0.756,3,0,0,286
36dd3-164e4,main,2,5,5,0.325,0.756,4,0,0,312
36dd3-164e4,main,3,1,20,0.251,0.248,0,0,1,2130
36dd3-164e4,main,3,1,20,0.251,0.248,1,0,0,1792
36dd3-164e4,main,3,1,20,0.251,0.248,2,0,1,331
36dd3-164e4,main,3,1,20,0.251,0.248,3,0,0,305
36dd3-164e4,main,3,1,20,0.251,0.248,4,0,1,250
36dd3-164e4,main,3,1,20,0.251,0.248,5,0,1,252
36dd3-164e4,main,3,1,20,0.251,0.248,6,0,1,220
36dd3-164e4,main,3,1,20,0.251,0.248,7,0,0,185
36dd3-164e4,main,3,1,20,0.251,0.248,8,0,1,164
36dd3-164e4,main,3,1,20,0.251,0.248,9,0,1,217
36dd3-164e4,main,3,1,20,0.251,0.248,10,0,0,79
36dd3-164e4,main,3,1,20,0.251,0.248,11,0,1,113
36dd3-164e4,main,3,1,20,0.251,0.248,12,0,0,46
36dd3-164e4,main,3,1,20,0.251,0.248,13,0,1,6
36dd3-164e4,main,3,1,20,0.251,0.248,14,0,0,318
36dd3-164e4,main,3,1,20,0.251,0.248,15,0,1,7
36dd3-164e4,main,3,1,20,0.251,0.248,16,0,0,57
36dd3-164e4,main,3,1,20,0.251,0.248,17,0,0,20
36dd3-164e4,main,3,1,20,0.251,0.248,18,0,0,147
36dd3-164e4,main,3,1,20,0.251,0.248,19,1,0,604
36dd3-164e4,main,4,1,5,0.542,0.328,0,0,1,1191
36dd3-164e4,main,4,1,5,0.542,0.328,1,0,0,1087
36dd3-164e4,main,4,1,5,0.542,0.328,2,1,0,341
36dd3-164e4,main,4,1,5,0.542,0.328,3,0,1,200
36dd3-164e4,main,4,1,5,0.542,0.328,4,0,0,262
36dd3-164e4,main,5,1,5,0.765,0.728,0,0,1,547
36dd3-164e4,main,5,1,5,0.765,0.728,1,0,0,285
36dd3-164e4,main,5,1,5,0.765,0.728,2,1,1,181
36dd3-164e4,main,5,1,5,0.765,0.728,3,1,0,263
36dd3-164e4,main,5,1,5,0.765,0.728,4,0,1,197
36dd3-164e4,main,6,1,10,0.292,0.765,0,0,0,982
36dd3-164e4,main,6,1,10,0.292,0.765,1,1,1,329
36dd3-164e4,main,6,1,10,0.292,0.765,2,1,0,224
36dd3-164e4,main,6,1,10,0.292,0.765,3,0,1,303
36dd3-164e4,main,6,1,10,0.292,0.765,4,0,0,224
36dd3-164e4,main,6,1,10,0.292,0.765,5,1,1,28
36dd3-164e4,main,6,1,10,0.292,0.765,6,1,0,251
36dd3-164e4,main,6,1,10,0.292,0.765,7,0,1,189
36dd3-164e4,main,6,1,10,0.292,0.765,8,0,0,248
36dd3-164e4,main,6,1,10,0.292,0.765,9,0,0,399
36dd3-164e4,main,7,1,20,0.457,0.264,0,1,0,465
36dd3-164e4,main,7,1,20,0.457,0.264,1,0,0,324
36dd3-164e4,main,7,1,20,0.457,0.264,2,1,0,320
36dd3-164e4,main,7,1,20,0.457,0.264,3,0,1,310
36dd3-164e4,main,7,1,20,0.457,0.264,4,0,0,299
36dd3-164e4,main,7,1,20,0.457,0.264,5,0,0,205
36dd3-164e4,main,7,1,20,0.457,0.264,6,0,0,52
36dd3-164e4,main,7,1,20,0.457,0.264,7,1,1,434
36dd3-164e4,main,7,1,20,0.457,0.264,8,1,0,689
36dd3-164e4,main,7,1,20,0.457,0.264,9,1,0,418
36dd3-164e4,main,7,1,20,0.457,0.264,10,0,1,271
36dd3-164e4,main,7,1,20,0.457,0.264,11,0,1,311
36dd3-164e4,main,7,1,20,0.457,0.264,12,0,1,286
36dd3-164e4,main,7,1,20,0.457,0.264,13,0,0,296
36dd3-164e4,main,7,1,20,0.457,0.264,14,1,0,216
36dd3-164e4,main,7,1,20,0.457,0.264,15,0,1,183
36dd3-164e4,main,7,1,20,0.457,0.264,16,0,0,253
36dd3-164e4,main,7,1,20,0.457,0.264,17,0,1,255
36dd3-164e4,main,7,1,20,0.457,0.264,18,0,1,290
36dd3-164e4,main,7,1,20,0.457,0.264,19,0,0,224
36dd3-164e4,main,8,5,10,0.245,0.65,0,0,1,1214
36dd3-164e4,main,8,5,10,0.245,0.65,1,0,0,813
36dd3-164e4,main,8,5,10,0.245,0.65,2,1,1,294
36dd3-164e4,main,8,5,10,0.245,0.65,3,1,0,339
36dd3-164e4,main,8,5,10,0.245,0.65,4,0,0,269
36dd3-164e4,main,8,5,10,0.245,0.65,5,1,0,278
36dd3-164e4,main,8,5,10,0.245,0.65,6,0,0,125
36dd3-164e4,main,8,5,10,0.245,0.65,7,0,0,669
36dd3-164e4,main,8,5,10,0.245,0.65,8,1,1,264
36dd3-164e4,main,8,5,10,0.245,0.65,9,1,1,271
36dd3-164e4,main,9,1,10,0.382,0.22,0,1,0,855
36dd3-164e4,main,9,1,10,0.382,0.22,1,0,0,301
36dd3-164e4,main,9,1,10,0.382,0.22,2,1,0,363
36dd3-164e4,main,9,1,10,0.382,0.22,3,1,0,423
36dd3-164e4,main,9,1,10,0.382,0.22,4,0,1,195
36dd3-164e4,main,9,1,10,0.382,0.22,5,0,1,422
36dd3-164e4,main,9,1,10,0.382,0.22,6,0,1,263
36dd3-164e4,main,9,1,10,0.382,0.22,7,0,0,248
36dd3-164e4,main,9,1,10,0.382,0.22,8,1,0,483
36dd3-164e4,main,9,1,10,0.382,0.22,9,0,0,223
36dd3-164e4,main,10,5,20,0.341,0.746,0,0,1,883
36dd3-164e4,main,10,5,20,0.341,0.746,1,0,0,1575
36dd3-164e4,main,10,5,20,0.341,0.746,2,1,1,360
36dd3-164e4,main,10,5,20,0.341,0.746,3,1,1,898
36dd3-164e4,main,10,5,20,0.341,0.746,4,1,0,382
36dd3-164e4,main,10,5,20,0.341,0.746,5,0,1,336
36dd3-164e4,main,10,5,20,0.341,0.746,6,1,1,881
36dd3-164e4,main,10,5,20,0.341,0.746,7,0,1,340
36dd3-164e4,main,10,5,20,0.341,0.746,8,1,1,304
36dd3-164e4,main,10,5,20,0.341,0.746,9,0,0,222
36dd3-164e4,main,10,5,20,0.341,0.746,10,1,1,514
36dd3-164e4,main,10,5,20,0.341,0.746,11,1,0,800
36dd3-164e4,main,10,5,20,0.341,0.746,12,0,0,281
36dd3-164e4,main,10,5,20,0.341,0.746,13,1,0,264
36dd3-164e4,main,10,5,20,0.341,0.746,14,0,0,543
36dd3-164e4,main,10,5,20,0.341,0.746,15,1,1,312
36dd3-164e4,main,10,5,20,0.341,0.746,16,1,0,384
36dd3-164e4,main,10,5,20,0.341,0.746,17,0,0,294
36dd3-164e4,main,10,5,20,0.341,0.746,18,1,0,204
36dd3-164e4,main,10,5,20,0.341,0.746,19,1,1,380
36dd3-164e4,main,11,1,10,0.632,0.617,0,1,1,1301
36dd3-164e4,main,11,1,10,0.632,0.617,1,1,0,518
36dd3-164e4,main,11,1,10,0.632,0.617,2,0,1,287
36dd3-164e4,main,11,1,10,0.632,0.617,3,0,0,282
36dd3-164e4,main,11,1,10,0.632,0.617,4,1,1,155
36dd3-164e4,main,11,1,10,0.632,0.617,5,0,1,385
36dd3-164e4,main,11,1,10,0.632,0.617,6,1,1,261
36dd3-164e4,main,11,1,10,0.632,0.617,7,0,0,287
36dd3-164e4,main,11,1,10,0.632,0.617,8,1,1,264
36dd3-164e4,main,11,1,10,0.632,0.617,9,0,1,287
8bfcb-2d65e,practice,0,0,5,0.1,0.9,0,0,1,1601
8bfcb-2d65e,practice,0,0,5,0.1,0.9,1,0,0,698
8bfcb-2d65e,practice,0,0,5,0.1,0.9,2,1,1,508
8bfcb-2d65e,practice,0,0,5,0.1,0.9,3,1,1,451
8bfcb-2d65e,practice,0,0,5,0.1,0.9,4,1,1,185
8bfcb-2d65e,practice,1,0,5,0.1,0.9,0,0,0,862
8bfcb-2d65e,practice,1,0,5,0.1,0.9,1,0,1,338
8bfcb-2d65e,practice,1,0,5,0.1,0.9,2,0,0,493
8bfcb-2d65e,practice,1,0,5,0.1,0.9,3,1,1,411
8bfcb-2d65e,practice,1,0,5,0.1,0.9,4,1,1,86
8bfcb-2d65e,main,0,1,5,0.795,0.275,0,0,1,575
8bfcb-2d65e,main,0,1,5,0.795,0.275,1,0,0,294
8bfcb-2d65e,main,0,1,5,0.795,0.275,2,0,0,400
8bfcb-2d65e,main,0,1,5,0.795,0.275,3,1,1,398
8bfcb-2d65e,main,0,1,5,0.795,0.275,4,1,0,310
8bfcb-2d65e,main,1,1,20,0.716,0.433,0,0,1,1017
8bfcb-2d65e,main,1,1,20,0.716,0.433,1,0,0,65
8bfcb-2d65e,main,1,1,20,0.716,0.433,2,1,1,195
8bfcb-2d65e,main,1,1,20,0.716,0.433,3,1,1,423
8bfcb-2d65e,main,1,1,20,0.716,0.433,4,1,1,810
8bfcb-2d65e,main,1,1,20,0.716,0.433,5,0,1,691
8bfcb-2d65e,main,1,1,20,0.716,0.433,6,0,1,461
8bfcb-2d65e,main,1,1,20,0.716,0.433,7,1,1,468
8bfcb-2d65e,main,1,1,20,0.716,0.433,8,1,0,381
8bfcb-2d65e,main,1,1,20,0.716,0.433,9,0,1,463
8bfcb-2d65e,main,1,1,20,0.716,0.433,10,0,0,419
8bfcb-2d65e,main,1,1,20,0.716,0.433,11,1,1,628
8bfcb-2d65e,main,1,1,20,0.716,0.433,12,1,0,347
8bfcb-2d65e,main,1,1,20,0.716,0.433,13,0,1,418
8bfcb-2d65e,main,1,1,20,0.716,0.433,14,0,0,383
8bfcb-2d65e,main,1,1,20,0.716,0.433,15,0,1,754
8bfcb-2d65e,main,1,1,20,0.716,0.433,16,0,1,592
8bfcb-2d65e,main,1,1,20,0.716,0.433,17,0,1,613
8bfcb-2d65e,main,1,1,20,0.716,0.433,18,0,1,436
8bfcb-2d65e,main,1,1,20,0.716,0.433,19,0,1,532
8bfcb-2d65e,main,2,5,5,0.325,0.756,0,0,0,1030
8bfcb-2d65e,main,2,5,5,0.325,0.756,1,0,1,365
8bfcb-2d65e,main,2,5,5,0.325,0.756,2,1,0,680
8bfcb-2d65e,main,2,5,5,0.325,0.756,3,0,0,493
8bfcb-2d65e,main,2,5,5,0.325,0.756,4,1,1,704
8bfcb-2d65e,main,3,1,20,0.251,0.248,0,0,0,616
8bfcb-2d65e,main,3,1,20,0.251,0.248,1,0,1,277
8bfcb-2d65e,main,3,1,20,0.251,0.248,2,0,1,352
8bfcb-2d65e,main,3,1,20,0.251,0.248,3,0,0,810
8bfcb-2d65e,main,3,1,20,0.251,0.248,4,1,1,358
8bfcb-2d65e,main,3,1,20,0.251,0.248,5,1,0,321
8bfcb-2d65e,main,3,1,20,0.251,0.248,6,0,0,481
8bfcb-2d65e,main,3,1,20,0.251,0.248,7,0,1,407
8bfcb-2d65e,main,3,1,20,0.251,0.248,8,1,0,399
8bfcb-2d65e,main,3,1,20,0.251,0.248,9,1,1,393
8bfcb-2d65e,main,3,1,20,0.251,0.248,10,0,1,469
8bfcb-2d65e,main,3,1,20,0.251,0.248,11,1,0,519
8bfcb-2d65e,main,3,1,20,0.251,0.248,12,1,1,560
8bfcb-2d65e,main,3,1,20,0.251,0.248,13,0,0,818
8bfcb-2d65e,main,3,1,20,0.251,0.248,14,0,0,406
8bfcb-2d65e,main,3,1,20,0.251,0.248,15,1,1,370
8bfcb-2d65e,main,3,1,20,0.251,0.248,16,1,0,276
8bfcb-2d65e,main,3,1,20,0.251,0.248,17,0,1,524
8bfcb-2d65e,main,3,1,20,0.251,0.248,18,0,0,284
8bfcb-2d65e,main,3,1,20,0.251,0.248,19,1,0,635
8bfcb-2d65e,main,4,1,5,0.542,0.328,0,0,0,621
8bfcb-2d65e,main,4,1,5,0.542,0.328,1,0,1,471
8bfcb-2d65e,main,4,1,5,0.542,0.328,2,0,1,410
8bfcb-2d65e,main,4,1,5,0.542,0.328,3,1,0,569
8bfcb-2d65e,main,4,1,5,0.542,0.328,4,1,0,362
8bfcb-2d65e,main,5,1,5,0.765,0.728,0,0,1,533
8bfcb-2d65e,main,5,1,5,0.765,0.728,1,0,0,310
8bfcb-2d65e,main,5,1,5,0.765,0.728,2,1,0,87
8bfcb-2d65e,main,5,1,5,0.765,0.728,3,1,1,63
8bfcb-2d65e,main,5,1,5,0.765,0.728,4,1,0,559
8bfcb-2d65e,main,6,1,10,0.292,0.765,0,0,1,568
8bfcb-2d65e,main,6,1,10,0.292,0.765,1,0,0,393
8bfcb-2d65e,main,6,1,10,0.292,0.765,2,1,1,45
8bfcb-2d65e,main,6,1,10,0.292,0.765,3,1,0,250
8bfcb-2d65e,main,6,1,10,0.292,0.765,4,1,1,790
8bfcb-2d65e,main,6,1,10,0.292,0.765,5,0,0,387
8bfcb-2d65e,main,6,1,10,0.292,0.765,6,0,0,540
8bfcb-2d65e,main,6,1,10,0.292,0.765,7,1,1,314
8bfcb-2d65e,main,6,1,10,0.292,0.765,8,1,1,34
8bfcb-2d65e,main,6,1,10,0.292,0.765,9,1,1,550
8bfcb-2d65e,main,7,1,20,0.457,0.264,0,0,1,34
8bfcb-2d65e,main,7,1,20,0.457,0.264,1,1,0,209
8bfcb-2d65e,main,7,1,20,0.457,0.264,2,0,1,985
8bfcb-2d65e,main,7,1,20,0.457,0.264,3,0,1,304
8bfcb-2d65e,main,7,1,20,0.457,0.264,4,0,1,406
8bfcb-2d65e,main,7,1,20,0.457,0.264,5,0,1,328
8bfcb-2d65e,main,7,1,20,0.457,0.264,6,0,0,323
8bfcb-2d65e,main,7,1,20,0.457,0.264,7,1,0,287
8bfcb-2d65e,main,7,1,20,0.457,0.264,8,1,0,252
8bfcb-2d65e,main,7,1,20,0.457,0.264,9,0,0,296
8bfcb-2d65e,main,7,1,20,0.457,0.264,10,0,1,26
8bfcb-2d65e,main,7,1,20,0.457,0.264,11,1,1,11
8bfcb-2d65e,main,7,1,20,0.457,0.264,12,1,0,740
8bfcb-2d65e,main,7,1,20,0.457,0.264,13,0,1,379
8bfcb-2d65e,main,7,1,20,0.457,0.264,14,0,1,78
8bfcb-2d65e,main,7,1,20,0.457,0.264,15,0,0,417
8bfcb-2d65e,main,7,1,20,0.457,0.264,16,0,0,509
8bfcb-2d65e,main,7,1,20,0.457,0.264,17,1,0,259
8bfcb-2d65e,main,7,1,20,0.457,0.264,18,1,1,21
8bfcb-2d65e,main,7,1,20,0.457,0.264,19,1,0,418
8bfcb-2d65e,main,8,5,10,0.245,0.65,0,0,0,590
8bfcb-2d65e,main,8,5,10,0.245,0.65,1,0,1,318
8bfcb-2d65e,main,8,5,10,0.245,0.65,2,0,0,693
8bfcb-2d65e,main,8,5,10,0.245,0.65,3,1,0,298
8bfcb-2d65e,main,8,5,10,0.245,0.65,4,1,1,306
8bfcb-2d65e,main,8,5,10,0.245,0.65,5,1,0,702
8bfcb-2d65e,main,8,5,10,0.245,0.65,6,1,0,339
8bfcb-2d65e,main,8,5,10,0.245,0.65,7,0,0,236
8bfcb-2d65e,main,8,5,10,0.245,0.65,8,0,1,37
8bfcb-2d65e,main,8,5,10,0.245,0.65,9,0,0,168
8bfcb-2d65e,main,9,1,10,0.382,0.22,0,0,0,496
8bfcb-2d65e,main,9,1,10,0.382,0.22,1,1,0,200
8bfcb-2d65e,main,9,1,10,0.382,0.22,2,1,0,313
8bfcb-2d65e,main,9,1,10,0.382,0.22,3,0,1,175
8bfcb-2d65e,main,9,1,10,0.382,0.22,4,0,0,304
8bfcb-2d65e,main,9,1,10,0.382,0.22,5,1,0,366
8bfcb-2d65e,main,9,1,10,0.382,0.22,6,1,0,191
8bfcb-2d65e,main,9,1,10,0.382,0.22,7,0,1,511
8bfcb-2d65e,main,9,1,10,0.382,0.22,8,0,0,560
8bfcb-2d65e,main,9,1,10,0.382,0.22,9,0,1,839
8bfcb-2d65e,main,10,5,20,0.341,0.746,0,0,1,653
8bfcb-2d65e,main,10,5,20,0.341,0.746,1,1,0,99
8bfcb-2d65e,main,10,5,20,0.341,0.746,2,0,1,23
8bfcb-2d65e,main,10,5,20,0.341,0.746,3,1,0,808
8bfcb-2d65e,main,10,5,20,0.341,0.746,4,0,0,211
8bfcb-2d65e,main,10,5,20,0.341,0.746,5,0,0,366
8bfcb-2d65e,main,10,5,20,0.341,0.746,6,1,1,32
8bfcb-2d65e,main,10,5,20,0.341,0.746,7,1,1,57
8bfcb-2d65e,main,10,5,20,0.341,0.746,8,1,0,35
8bfcb-2d65e,main,10,5,20,0.341,0.746,9,0,0,378
8bfcb-2d65e,main,10,5,20,0.341,0.746,10,0,0,235
8bfcb-2d65e,main,10,5,20,0.341,0.746,11,1,1,133
8bfcb-2d65e,main,10,5,20,0.341,0.746,12,1,1,1051
8bfcb-2d65e,main,10,5,20,0.341,0.746,13,1,1,366
8bfcb-2d65e,main,10,5,20,0.341,0.746,14,1,1,514
8bfcb-2d65e,main,10,5,20,0.341,0.746,15,1,1,381
8bfcb-2d65e,main,10,5,20,0.341,0.746,16,1,1,300
8bfcb-2d65e,main,10,5,20,0.341,0.746,17,1,1,278
8bfcb-2d65e,main,10,5,20,0.341,0.746,18,1,0,381
8bfcb-2d65e,main,10,5,20,0.341,0.746,19,0,0,413
8bfcb-2d65e,main,11,1,10,0.632,0.617,0,0,1,677
8bfcb-2d65e,main,11,1,10,0.632,0.617,1,0,0,279
8bfcb-2d65e,main,11,1,10,0.632,0.617,2,0,1,306
8bfcb-2d65e,main,11,1,10,0.632,0.617,3,0,0,327
8bfcb-2d65e,main,11,1,10,0.632,0.617,4,1,1,629
8bfcb-2d65e,main,11,1,10,0.632,0.617,5,1,0,349
8bfcb-2d65e,main,11,1,10,0.632,0.617,6,0,0,509
8bfcb-2d65e,main,11,1,10,0.632,0.617,7,0,1,4
8bfcb-2d65e,main,11,1,10,0.632,0.617,8,0,1,426
8bfcb-2d65e,main,11,1,10,0.632,0.617,9,0,0,298
ef5ff-0116d,practice,0,0,5,0.1,0.9,0,0,1,811
ef5ff-0116d,practice,0,0,5,0.1,0.9,1,0,0,601
ef5ff-0116d,practice,0,0,5,0.1,0.9,2,1,1,237
ef5ff-0116d,practice,0,0,5,0.1,0.9,3,1,1,1006
ef5ff-0116d,practice,0,0,5,0.1,0.9,4,0,0,534
